route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
595,000704,82____:049::8200100:8200930:6:2345:20241113,Pétange (LU),70113,,23372,,1
1,000001,82____:049::8200100:8200120:3:1336:20241103,Ettelbruck (LU),70115,,23373,,1
595,000704,82____:049::8200100:8200930:6:2415:20241113,Pétange (LU),70115,,23374,,1
1,000001,82____:049::8200120:8200100:3:927:20241103,Luxembourg (LU),70116,,23375,,1
1,000963,82____:049::8200120:8200100:3:943:20241102,Luxembourg (LU),70118,,23376,,1
600,000128,88____:044::8892007:8811007:19:843:20241213,Schaerbeek,7012,,23377,,1
1,000963,82____:049::8200100:8200120:3:1406:20241102,Ettelbruck (LU),70123,,23378,,1
1,000013,82____:049::8200120:8200100:2:937:20241031,Luxembourg (LU),70128,,23379,,1
601,000128,88____:044::8894508:8811007:16:748:20241213,Schaerbeek,7013,,23380,,1
1,000001,82____:049::8200100:8200120:3:1436:20241103,Ettelbruck (LU),70133,,23381,,1
1,000963,82____:049::8200100:8200120:3:1506:20241102,Ettelbruck (LU),70139,,23382,,1
600,000128,88____:044::8892007:8811007:19:923:20241213,Schaerbeek,7014,,23383,,1
1,000001,82____:049::8200120:8200100:3:1013:20241103,Luxembourg (LU),70140,,23384,,1
1,000001,82____:049::8200100:8200120:3:1536:20241103,Ettelbruck (LU),70147,,23385,,1
1,000963,82____:049::8200120:8200100:3:1043:20241102,Luxembourg (LU),70148,,23386,,1
1,000001,82____:049::8200120:8200100:3:1113:20241103,Luxembourg (LU),70154,,23387,,1
1,000013,82____:049::8200100:8200120:3:1603:20241031,Ettelbruck (LU),70155,,23388,,1
1,000963,82____:049::8200100:8200120:3:1606:20241102,Ettelbruck (LU),70159,,23389,,1
1,000963,82____:049::8200120:8200100:3:1143:20241102,Luxembourg (LU),70162,,23390,,1
1,000001,82____:049::8200100:8200120:3:1636:20241103,Ettelbruck (LU),70165,,23391,,1
1,000001,82____:049::8200120:8200100:3:1213:20241103,Luxembourg (LU),70170,,23392,,1
1,000013,82____:049::8200100:8200120:2:1649:20241031,Ettelbruck (LU),70171,,23393,,1
1,000963,82____:049::8200120:8200100:3:1243:20241102,Luxembourg (LU),70178,,23394,,1
1,000013,82____:049::8200100:8200120:3:1657:20241031,Ettelbruck (LU),70179,,23395,,1
602,000963,82____:049::8200100:8200100:3:1703:20241102,Luxembourg (LU),70189,,23396,,1
1,000963,82____:049::8200120:8200100:3:1343:20241102,Luxembourg (LU),70196,,23397,,1
1,000001,82____:049::8200120:8200100:3:1413:20241103,Luxembourg (LU),70202,,23398,,1
1,000001,82____:049::8200100:8200120:3:1733:20241103,Ettelbruck (LU),70203,,23399,,1
1,000013,82____:049::8200100:8200120:2:1736:20241031,Ettelbruck (LU),70207,,23400,,1
1,000963,82____:049::8200120:8200100:3:1443:20241102,Luxembourg (LU),70210,,23401,,1
1,000001,82____:049::8200120:8200100:3:1513:20241103,Luxembourg (LU),70218,,23402,,1
1,000963,82____:049::8200100:8200120:3:1803:20241102,Ettelbruck (LU),70223,,23403,,1
1,000963,82____:049::8200120:8200100:3:1543:20241102,Luxembourg (LU),70228,,23404,,1
1,000963,82____:049::8200100:8200120:3:1833:20241102,Ettelbruck (LU),70235,,23405,,1
1,000001,82____:049::8200120:8200100:3:1627:20241103,Luxembourg (LU),70236,,23406,,1
1,000001,82____:049::8200100:8200120:3:1833:20241103,Ettelbruck (LU),70237,,23407,,1
1,000963,82____:049::8200120:8200100:3:1657:20241102,Luxembourg (LU),70242,,23408,,1
1,000013,82____:049::8200100:8200120:3:1857:20241031,Ettelbruck (LU),70247,,23409,,1
1,000013,82____:049::8200100:8200120:2:1900:20241031,Ettelbruck (LU),70251,,23410,,1
1,000001,82____:049::8200120:8200100:3:1727:20241103,Luxembourg (LU),70252,,23411,,1
1,000963,82____:049::8200120:8200100:3:1757:20241102,Luxembourg (LU),70258,,23412,,1
1,000001,82____:049::8200120:8200100:3:1827:20241103,Luxembourg (LU),70258,,23413,,1
1,000001,82____:049::8200100:8200120:3:1903:20241103,Ettelbruck (LU),70265,,23414,,1
1,000001,82____:049::8200100:8200120:3:1936:20241103,Ettelbruck (LU),70265,,23415,,1
1,000963,82____:049::8200100:8200120:3:1927:20241102,Ettelbruck (LU),70273,,23416,,1
1,000963,82____:049::8200120:8200100:3:1857:20241102,Luxembourg (LU),70274,,23417,,1
1,000013,82____:049::8200100:8200120:2:1930:20241031,Ettelbruck (LU),70281,,23418,,1
1,000001,82____:049::8200120:8200100:3:1927:20241103,Luxembourg (LU),70284,,23419,,1
1,000963,82____:049::8200120:8200100:3:1943:20241102,Luxembourg (LU),70290,,23420,,1
1,000013,82____:049::8200100:8200120:2:1950:20241031,Ettelbruck (LU),70291,,23421,,1
1,000001,82____:049::8200100:8200120:3:2003:20241103,Ettelbruck (LU),70297,,23422,,1
1,000001,82____:049::8200120:8200100:3:2013:20241103,Luxembourg (LU),70300,,23423,,1
1,000001,82____:049::8200100:8200120:3:2036:20241103,Ettelbruck (LU),70305,,23424,,1
1,000963,82____:049::8200120:8200100:3:2043:20241102,Luxembourg (LU),70306,,23425,,1
1,000963,82____:049::8200100:8200120:3:2106:20241102,Ettelbruck (LU),70311,,23426,,1
1,000001,82____:049::8200120:8200100:3:2113:20241103,Luxembourg (LU),70316,,23427,,1
1,000001,82____:049::8200100:8200120:3:2136:20241103,Ettelbruck (LU),70317,,23428,,1
1,000963,82____:049::8200100:8200120:3:2206:20241102,Ettelbruck (LU),70323,,23429,,1
1,000963,82____:049::8200120:8200100:3:2143:20241102,Luxembourg (LU),70324,,23430,,1
1,000001,82____:049::8200120:8200100:3:2213:20241103,Luxembourg (LU),70328,,23431,,1
1,000001,82____:049::8200100:8200120:3:2236:20241103,Ettelbruck (LU),70329,,23432,,1
1,000963,82____:049::8200120:8200100:3:2243:20241102,Luxembourg (LU),70332,,23433,,1
1,000963,82____:049::8200100:8200120:3:2306:20241102,Ettelbruck (LU),70335,,23434,,1
1,000001,82____:049::8200120:8200100:3:2313:20241103,Luxembourg (LU),70336,,23435,,1
1,000001,82____:049::8200100:8200120:3:2336:20241103,Ettelbruck (LU),70339,,23436,,1
1,000963,82____:049::8200120:8200100:3:2343:20241102,Luxembourg (LU),70340,,23437,,1
1,000001,82____:049::8200100:8200120:3:2359:20241103,Ettelbruck (LU),70343,,23438,,1
1,000001,82____:049::8200120:8200100:3:2359:20241103,Luxembourg (LU),70344,,23439,,1
603,000128,88____:007::8821006:8896735:27:647:20241213,Poperinge,704,,23440,,1
603,000968,88____:007::8821006:8896735:27:753:20241214,Poperinge,705,,23441,,1
603,000128,88____:007::8821006:8896735:27:751:20241213,Poperinge,705,,23442,,1
604,000020,88____:007::8821006:8896008:20:702:20241208,Courtrai,705,,23443,,1
603,000005,88____:007::8821006:8896735:27:753:20241201,Poperinge,705,,23444,,1
604,000008,88____:007::8821006:8896008:20:705:20241020,Courtrai,705,,23445,,1
604,000029,88____:007::8821006:8896008:20:703:20241103,Courtrai,705,,23446,,1
604,000038,88____:007::8821006:8896008:20:704:20241117,Courtrai,705,,23447,,1
603,000002,88____:007::8821006:8896735:27:753:20241116,Poperinge,705,,23448,,1
604,000064,88____:007::8821006:8896008:20:704:20241123,Courtrai,705,,23449,,1
604,000027,88____:007::8821006:8896008:20:704:20241124,Courtrai,705,,23450,,1
605,000134,88____:044::8891009:8892007:10:650:20241213,Gand-Saint-Pierre,7051,,23451,,1
605,000013,88____:044::8891009:8892007:10:650:20241031,Gand-Saint-Pierre,7051,,23452,,1
605,000134,88____:044::8891009:8892007:10:750:20241213,Gand-Saint-Pierre,7052,,23453,,1
605,000013,88____:044::8891009:8892007:10:750:20241031,Gand-Saint-Pierre,7052,,23454,,1
605,000134,88____:044::8891009:8892007:10:1250:20241213,Gand-Saint-Pierre,7053,,23455,,1
605,000013,88____:044::8891009:8892007:10:1250:20241031,Gand-Saint-Pierre,7053,,23456,,1
605,000134,88____:044::8892007:8891009:10:801:20241213,Bruges,7054,,23457,,1
605,000013,88____:044::8892007:8891009:10:804:20241031,Bruges,7054,,23458,,1
605,000134,88____:044::8892007:8891009:10:1300:20241213,Bruges,7055,,23459,,1
605,000013,88____:044::8892007:8891009:10:1303:20241031,Bruges,7055,,23460,,1
606,000128,88____:044::8891009:8891553:4:725:20241213,Zeebrugge-Dorp,7057,,23461,,1
606,000128,88____:044::8891553:8891009:4:753:20241213,Bruges,7058,,23462,,1
603,000968,88____:007::8821006:8896735:27:853:20241214,Poperinge,706,,23463,,1
603,000128,88____:007::8821006:8896735:27:853:20241213,Poperinge,706,,23464,,1
604,000057,88____:007::8821006:8896008:20:802:20241207,Courtrai,706,,23465,,1
603,000005,88____:007::8821006:8896735:27:853:20241201,Poperinge,706,,23466,,1
604,000036,88____:007::8821006:8896008:20:805:20241019,Courtrai,706,,23467,,1
604,000034,88____:007::8821006:8896008:20:803:20241102,Courtrai,706,,23468,,1
604,000038,88____:007::8821006:8896008:20:804:20241117,Courtrai,706,,23469,,1
607,000033,88____:007::8821006:8896008:20:805:20241020,Lille Flandres (FR),706,,23470,,1
607,000033,88____:007::8896008:8728654:4:836:20241020,Lille Flandres (FR),19708,,23470,,1
607,000033,87____:007::8728654:8728600:3:851:20241020,Lille Flandres (FR),19708,,23470,,1
603,000002,88____:007::8821006:8896735:27:853:20241116,Poperinge,706,,23471,,1
604,000064,88____:007::8821006:8896008:20:804:20241123,Courtrai,706,,23472,,1
607,000131,88____:007::8821006:8896008:20:803:20241103,Lille Flandres (FR),706,,23473,,1
607,000131,88____:007::8896008:8728654:4:836:20241103,Lille Flandres (FR),19708,,23473,,1
607,000131,87____:007::8728654:8728600:3:851:20241103,Lille Flandres (FR),19708,,23473,,1
607,000051,88____:007::8821006:8896008:20:802:20241208,Lille Flandres (FR),706,,23474,,1
607,000051,88____:007::8896008:8728654:4:836:20241208,Lille Flandres (FR),19708,,23474,,1
607,000051,87____:007::8728654:8728600:3:851:20241208,Lille Flandres (FR),19708,,23474,,1
607,000027,88____:007::8821006:8896008:20:804:20241124,Lille Flandres (FR),706,,23475,,1
607,000027,88____:007::8896008:8728654:4:836:20241124,Lille Flandres (FR),19708,,23475,,1
607,000027,87____:007::8728654:8728600:3:851:20241124,Lille Flandres (FR),19708,,23475,,1
608,000128,88____:044::8891660:8891009:5:700:20241213,Bruges,7064,,23476,,1
608,000128,88____:044::8891660:8891009:5:800:20241213,Bruges,7065,,23477,,1
603,000128,88____:007::8821006:8896735:27:953:20241213,Poperinge,707,,23478,,1
603,000968,88____:007::8821006:8896735:27:953:20241214,Poperinge,707,,23479,,1
604,000038,88____:007::8821006:8896008:20:904:20241117,Courtrai,707,,23480,,1
607,000008,88____:007::8821006:8896008:20:905:20241020,Lille Flandres (FR),707,,23481,,1
607,000008,88____:007::8896008:8728654:4:936:20241020,Lille Flandres (FR),19710,,23481,,1
607,000008,87____:007::8728654:8728600:3:951:20241020,Lille Flandres (FR),19710,,23481,,1
603,000005,88____:007::8821006:8896735:27:953:20241201,Poperinge,707,,23482,,1
603,000002,88____:007::8821006:8896735:27:953:20241116,Poperinge,707,,23483,,1
607,000030,88____:007::8821006:8896008:20:904:20241124,Lille Flandres (FR),707,,23484,,1
607,000030,88____:007::8896008:8728654:4:936:20241124,Lille Flandres (FR),19710,,23484,,1
607,000030,87____:007::8728654:8728600:3:951:20241124,Lille Flandres (FR),19710,,23484,,1
607,000029,88____:007::8821006:8896008:20:903:20241103,Lille Flandres (FR),707,,23485,,1
607,000029,88____:007::8896008:8728654:4:936:20241103,Lille Flandres (FR),19710,,23485,,1
607,000029,87____:007::8728654:8728600:3:951:20241103,Lille Flandres (FR),19710,,23485,,1
607,000020,88____:007::8821006:8896008:20:902:20241208,Lille Flandres (FR),707,,23486,,1
607,000020,88____:007::8896008:8728654:4:936:20241208,Lille Flandres (FR),19710,,23486,,1
607,000020,87____:007::8728654:8728600:3:951:20241208,Lille Flandres (FR),19710,,23486,,1
608,000128,88____:044::8891660:8891009:5:1026:20241213,Bruges,7070,,23487,,1
608,000128,88____:044::8891660:8891009:5:1126:20241213,Bruges,7071,,23488,,1
289,000128,88____:080::8895000:8814001:17:748:20241213,Bruxelles-Midi,7075,,23489,,1
609,000128,88____:073::8895000:8811304:14:842:20241213,Bruxelles-Luxembourg,7076,,23490,,1
603,000969,88____:007::8821006:8896735:27:1053:20241213,Poperinge,708,,23491,,1
603,000968,88____:007::8821006:8896735:27:1053:20241214,Poperinge,708,,23492,,1
604,000038,88____:007::8821006:8896008:20:1004:20241117,Courtrai,708,,23493,,1
607,000008,88____:007::8821006:8896008:20:1005:20241020,Lille Flandres (FR),708,,23494,,1
607,000008,88____:007::8896008:8728654:4:1036:20241020,Lille Flandres (FR),19712,,23494,,1
607,000008,87____:007::8728654:8728600:3:1051:20241020,Lille Flandres (FR),19712,,23494,,1
603,000005,88____:007::8821006:8896735:27:1053:20241201,Poperinge,708,,23495,,1
603,000002,88____:007::8821006:8896735:27:1053:20241116,Poperinge,708,,23496,,1
603,000119,88____:007::8821006:8896735:27:1053:20241023,Poperinge,708,,23497,,1
607,000020,88____:007::8821006:8896008:20:1002:20241208,Lille Flandres (FR),708,,23498,,1
607,000020,88____:007::8896008:8728654:4:1036:20241208,Lille Flandres (FR),19712,,23498,,1
607,000020,87____:007::8728654:8728600:3:1051:20241208,Lille Flandres (FR),19712,,23498,,1
607,000030,88____:007::8821006:8896008:20:1004:20241124,Lille Flandres (FR),708,,23499,,1
607,000030,88____:007::8896008:8728654:4:1036:20241124,Lille Flandres (FR),19712,,23499,,1
607,000030,87____:007::8728654:8728600:3:1051:20241124,Lille Flandres (FR),19712,,23499,,1
607,000029,88____:007::8821006:8896008:20:1003:20241103,Lille Flandres (FR),708,,23500,,1
607,000029,88____:007::8896008:8728654:4:1036:20241103,Lille Flandres (FR),19712,,23500,,1
607,000029,87____:007::8728654:8728600:3:1051:20241103,Lille Flandres (FR),19712,,23500,,1
610,000128,88____:044::8896008:8896735:8:823:20241213,Poperinge,7080,,23501,,1
610,000128,88____:044::8896735:8896008:8:816:20241213,Courtrai,7082,,23502,,1
611,000128,88____:G70::8893708:8892007:8:726:20241213,Gand-Saint-Pierre,7084,,23503,,1
611,000128,88____:G70::8892007:8893708:8:809:20241213,Eeklo,7085,,23504,,1
612,000429,88____:044::8894508:8833001:14:737:20241213,Louvain,7087,,23505,,1
612,000012,88____:044::8894508:8833001:14:740:20241025,Louvain,7087,,23506,,1
612,000023,88____:044::8894508:8833001:14:739:20241115,Louvain,7087,,23507,,1
612,000018,88____:044::8894508:8833001:14:739:20241129,Louvain,7087,,23508,,1
612,000070,88____:044::8894508:8833001:14:739:20241122,Louvain,7087,,23509,,1
612,000970,88____:044::8894508:8833001:14:837:20241213,Louvain,7088,,23510,,1
612,000012,88____:044::8894508:8833001:14:840:20241025,Louvain,7088,,23511,,1
612,000023,88____:044::8894508:8833001:14:839:20241115,Louvain,7088,,23512,,1
612,000070,88____:044::8894508:8833001:14:839:20241122,Louvain,7088,,23513,,1
613,000971,88____:044::8894508:8822004:6:1305:20241211,Malines,7089,,23514,,1
613,000119,88____:044::8894508:8822004:6:1308:20241023,Malines,7089,,23515,,1
603,000968,88____:007::8821006:8896735:27:1153:20241214,Poperinge,709,,23516,,1
603,000969,88____:007::8821006:8896735:27:1153:20241213,Poperinge,709,,23517,,1
604,000038,88____:007::8821006:8896008:20:1104:20241117,Courtrai,709,,23518,,1
607,000008,88____:007::8821006:8896008:20:1105:20241020,Lille Flandres (FR),709,,23519,,1
607,000008,88____:007::8896008:8728654:4:1136:20241020,Lille Flandres (FR),19714,,23519,,1
607,000008,87____:007::8728654:8728600:3:1151:20241020,Lille Flandres (FR),19714,,23519,,1
603,000002,88____:007::8821006:8896735:27:1153:20241116,Poperinge,709,,23520,,1
603,000005,88____:007::8821006:8896735:27:1153:20241201,Poperinge,709,,23521,,1
603,000119,88____:007::8821006:8896735:27:1153:20241023,Poperinge,709,,23522,,1
607,000030,88____:007::8821006:8896008:20:1104:20241124,Lille Flandres (FR),709,,23523,,1
607,000030,88____:007::8896008:8728654:4:1136:20241124,Lille Flandres (FR),19714,,23523,,1
607,000030,87____:007::8728654:8728600:3:1151:20241124,Lille Flandres (FR),19714,,23523,,1
607,000029,88____:007::8821006:8896008:20:1103:20241103,Lille Flandres (FR),709,,23524,,1
607,000029,88____:007::8896008:8728654:4:1136:20241103,Lille Flandres (FR),19714,,23524,,1
607,000029,87____:007::8728654:8728600:3:1151:20241103,Lille Flandres (FR),19714,,23524,,1
607,000020,88____:007::8821006:8896008:20:1102:20241208,Lille Flandres (FR),709,,23525,,1
607,000020,88____:007::8896008:8728654:4:1136:20241208,Lille Flandres (FR),19714,,23525,,1
607,000020,87____:007::8728654:8728600:3:1151:20241208,Lille Flandres (FR),19714,,23525,,1
614,000128,88____:044::8893401:8892007:10:827:20241213,Gand-Saint-Pierre,7090,,23526,,1
615,000496,88____:044::8893401:8822004:7:1256:20241211,Malines,7091,,23527,,1
615,000496,88____:044::8822004:8893401:7:1333:20241211,Termonde,7093,,23528,,1
613,000234,88____:044::8822004:8894508:6:757:20241213,Saint-Nicolas,7095,,23529,,1
613,000012,88____:044::8822004:8894508:6:757:20241025,Saint-Nicolas,7095,,23530,,1
615,000134,88____:044::8893401:8822004:7:659:20241213,Malines,7096,,23531,,1
616,000615,88____:044::8893401:8833001:15:828:20241213,Louvain,7097,,23532,,1
616,000595,88____:044::8893401:8833001:15:829:20241122,Louvain,7097,,23533,,1
616,000018,88____:044::8893401:8833001:15:829:20241129,Louvain,7097,,23534,,1
613,000971,88____:044::8822004:8894508:6:1257:20241211,Saint-Nicolas,7098,,23535,,1
613,000119,88____:044::8822004:8894508:6:1257:20241023,Saint-Nicolas,7098,,23536,,1
603,000969,88____:007::8821006:8896735:27:1253:20241213,Poperinge,710,,23537,,1
603,000968,88____:007::8821006:8896735:27:1253:20241214,Poperinge,710,,23538,,1
604,000038,88____:007::8821006:8896008:20:1204:20241117,Courtrai,710,,23539,,1
607,000008,88____:007::8821006:8896008:20:1205:20241020,Lille Flandres (FR),710,,23540,,1
607,000008,88____:007::8896008:8728654:4:1236:20241020,Lille Flandres (FR),19734,,23540,,1
607,000008,87____:007::8728654:8728600:3:1251:20241020,Lille Flandres (FR),19734,,23540,,1
603,000005,88____:007::8821006:8896735:27:1253:20241201,Poperinge,710,,23541,,1
603,000002,88____:007::8821006:8896735:27:1253:20241116,Poperinge,710,,23542,,1
603,000119,88____:007::8821006:8896735:27:1253:20241023,Poperinge,710,,23543,,1
607,000030,88____:007::8821006:8896008:20:1204:20241124,Lille Flandres (FR),710,,23544,,1
607,000030,88____:007::8896008:8728654:4:1236:20241124,Lille Flandres (FR),19734,,23544,,1
607,000030,87____:007::8728654:8728600:3:1251:20241124,Lille Flandres (FR),19734,,23544,,1
607,000029,88____:007::8821006:8896008:20:1203:20241103,Lille Flandres (FR),710,,23545,,1
607,000029,88____:007::8896008:8728654:4:1236:20241103,Lille Flandres (FR),19734,,23545,,1
607,000029,87____:007::8728654:8728600:3:1251:20241103,Lille Flandres (FR),19734,,23545,,1
607,000020,88____:007::8821006:8896008:20:1202:20241208,Lille Flandres (FR),710,,23546,,1
607,000020,88____:007::8896008:8728654:4:1236:20241208,Lille Flandres (FR),19734,,23546,,1
607,000020,87____:007::8728654:8728600:3:1251:20241208,Lille Flandres (FR),19734,,23546,,1
603,000968,88____:007::8821006:8896735:27:1353:20241214,Poperinge,711,,23547,,1
603,000969,88____:007::8821006:8896735:27:1353:20241213,Poperinge,711,,23548,,1
604,000038,88____:007::8821006:8896008:20:1304:20241117,Courtrai,711,,23549,,1
607,000008,88____:007::8821006:8896008:20:1305:20241020,Lille Flandres (FR),711,,23550,,1
607,000008,88____:007::8896008:8728654:4:1336:20241020,Lille Flandres (FR),19732,,23550,,1
607,000008,87____:007::8728654:8728600:3:1351:20241020,Lille Flandres (FR),19732,,23550,,1
603,000002,88____:007::8821006:8896735:27:1353:20241116,Poperinge,711,,23551,,1
603,000005,88____:007::8821006:8896735:27:1353:20241201,Poperinge,711,,23552,,1
603,000119,88____:007::8821006:8896735:27:1353:20241023,Poperinge,711,,23553,,1
607,000030,88____:007::8821006:8896008:20:1304:20241124,Lille Flandres (FR),711,,23554,,1
607,000030,88____:007::8896008:8728654:4:1336:20241124,Lille Flandres (FR),19732,,23554,,1
607,000030,87____:007::8728654:8728600:3:1351:20241124,Lille Flandres (FR),19732,,23554,,1
607,000029,88____:007::8821006:8896008:20:1303:20241103,Lille Flandres (FR),711,,23555,,1
607,000029,88____:007::8896008:8728654:4:1336:20241103,Lille Flandres (FR),19732,,23555,,1
607,000029,87____:007::8728654:8728600:3:1351:20241103,Lille Flandres (FR),19732,,23555,,1
607,000020,88____:007::8821006:8896008:20:1302:20241208,Lille Flandres (FR),711,,23556,,1
607,000020,88____:007::8896008:8728654:4:1336:20241208,Lille Flandres (FR),19732,,23556,,1
607,000020,87____:007::8728654:8728600:3:1351:20241208,Lille Flandres (FR),19732,,23556,,1
603,000969,88____:007::8821006:8896735:27:1453:20241213,Poperinge,712,,23557,,1
603,000968,88____:007::8821006:8896735:27:1453:20241214,Poperinge,712,,23558,,1
604,000038,88____:007::8821006:8896008:20:1404:20241117,Courtrai,712,,23559,,1
607,000008,88____:007::8821006:8896008:20:1405:20241020,Lille Flandres (FR),712,,23560,,1
607,000008,88____:007::8896008:8728654:4:1436:20241020,Lille Flandres (FR),19718,,23560,,1
607,000008,87____:007::8728654:8728600:3:1451:20241020,Lille Flandres (FR),19718,,23560,,1
603,000005,88____:007::8821006:8896735:27:1453:20241201,Poperinge,712,,23561,,1
603,000002,88____:007::8821006:8896735:27:1453:20241116,Poperinge,712,,23562,,1
603,000119,88____:007::8821006:8896735:27:1453:20241023,Poperinge,712,,23563,,1
607,000020,88____:007::8821006:8896008:20:1402:20241208,Lille Flandres (FR),712,,23564,,1
607,000020,88____:007::8896008:8728654:4:1436:20241208,Lille Flandres (FR),19718,,23564,,1
607,000020,87____:007::8728654:8728600:3:1451:20241208,Lille Flandres (FR),19718,,23564,,1
607,000030,88____:007::8821006:8896008:20:1404:20241124,Lille Flandres (FR),712,,23565,,1
607,000030,88____:007::8896008:8728654:4:1436:20241124,Lille Flandres (FR),19718,,23565,,1
607,000030,87____:007::8728654:8728600:3:1451:20241124,Lille Flandres (FR),19718,,23565,,1
607,000029,88____:007::8821006:8896008:20:1403:20241103,Lille Flandres (FR),712,,23566,,1
607,000029,88____:007::8896008:8728654:4:1436:20241103,Lille Flandres (FR),19718,,23566,,1
607,000029,87____:007::8728654:8728600:3:1451:20241103,Lille Flandres (FR),19718,,23566,,1
603,000968,88____:007::8821006:8896735:27:1553:20241214,Poperinge,713,,23567,,1
603,000969,88____:007::8821006:8896735:27:1553:20241213,Poperinge,713,,23568,,1
604,000038,88____:007::8821006:8896008:20:1504:20241117,Courtrai,713,,23569,,1
607,000008,88____:007::8821006:8896008:20:1505:20241020,Lille Flandres (FR),713,,23570,,1
607,000008,88____:007::8896008:8728654:4:1536:20241020,Lille Flandres (FR),19720,,23570,,1
607,000008,87____:007::8728654:8728600:3:1551:20241020,Lille Flandres (FR),19720,,23570,,1
603,000002,88____:007::8821006:8896735:27:1553:20241116,Poperinge,713,,23571,,1
603,000005,88____:007::8821006:8896735:27:1553:20241201,Poperinge,713,,23572,,1
603,000119,88____:007::8821006:8896735:27:1553:20241023,Poperinge,713,,23573,,1
607,000030,88____:007::8821006:8896008:20:1504:20241124,Lille Flandres (FR),713,,23574,,1
607,000030,88____:007::8896008:8728654:4:1536:20241124,Lille Flandres (FR),19720,,23574,,1
607,000030,87____:007::8728654:8728600:3:1551:20241124,Lille Flandres (FR),19720,,23574,,1
607,000020,88____:007::8821006:8896008:20:1502:20241208,Lille Flandres (FR),713,,23575,,1
607,000020,88____:007::8896008:8728654:4:1536:20241208,Lille Flandres (FR),19720,,23575,,1
607,000020,87____:007::8728654:8728600:3:1551:20241208,Lille Flandres (FR),19720,,23575,,1
607,000029,88____:007::8821006:8896008:20:1503:20241103,Lille Flandres (FR),713,,23576,,1
607,000029,88____:007::8896008:8728654:4:1536:20241103,Lille Flandres (FR),19720,,23576,,1
607,000029,87____:007::8728654:8728600:3:1551:20241103,Lille Flandres (FR),19720,,23576,,1
603,000968,88____:007::8821006:8896735:27:1653:20241214,Poperinge,714,,23577,,1
603,000128,88____:007::8821006:8896735:27:1653:20241213,Poperinge,714,,23578,,1
604,000038,88____:007::8821006:8896008:20:1604:20241117,Courtrai,714,,23579,,1
607,000008,88____:007::8821006:8896008:20:1605:20241020,Lille Flandres (FR),714,,23580,,1
607,000008,88____:007::8896008:8728654:4:1636:20241020,Lille Flandres (FR),19738,,23580,,1
607,000008,87____:007::8728654:8728600:5:1654:20241020,Lille Flandres (FR),19738,,23580,,1
603,000005,88____:007::8821006:8896735:27:1653:20241201,Poperinge,714,,23581,,1
603,000002,88____:007::8821006:8896735:27:1653:20241116,Poperinge,714,,23582,,1
607,000029,88____:007::8821006:8896008:20:1603:20241103,Lille Flandres (FR),714,,23583,,1
607,000029,88____:007::8896008:8728654:4:1636:20241103,Lille Flandres (FR),19738,,23583,,1
607,000029,87____:007::8728654:8728600:5:1654:20241103,Lille Flandres (FR),19738,,23583,,1
607,000020,88____:007::8821006:8896008:20:1602:20241208,Lille Flandres (FR),714,,23584,,1
607,000020,88____:007::8896008:8728654:4:1636:20241208,Lille Flandres (FR),19738,,23584,,1
607,000020,87____:007::8728654:8728600:5:1654:20241208,Lille Flandres (FR),19738,,23584,,1
607,000030,88____:007::8821006:8896008:20:1604:20241124,Lille Flandres (FR),714,,23585,,1
607,000030,88____:007::8896008:8728654:4:1636:20241124,Lille Flandres (FR),19738,,23585,,1
607,000030,87____:007::8728654:8728600:5:1654:20241124,Lille Flandres (FR),19738,,23585,,1
603,000128,88____:007::8821006:8896735:27:1753:20241213,Poperinge,715,,23586,,1
603,000968,88____:007::8821006:8896735:27:1753:20241214,Poperinge,715,,23587,,1
604,000038,88____:007::8821006:8896008:20:1704:20241117,Courtrai,715,,23588,,1
607,000008,88____:007::8821006:8896008:20:1705:20241020,Lille Flandres (FR),715,,23589,,1
607,000008,88____:007::8896008:8728654:4:1732:20241020,Lille Flandres (FR),19722,,23589,,1
607,000008,87____:007::8728654:8728600:3:1751:20241020,Lille Flandres (FR),19722,,23589,,1
603,000002,88____:007::8821006:8896735:27:1753:20241116,Poperinge,715,,23590,,1
603,000005,88____:007::8821006:8896735:27:1753:20241201,Poperinge,715,,23591,,1
607,000030,88____:007::8821006:8896008:20:1704:20241124,Lille Flandres (FR),715,,23592,,1
607,000030,88____:007::8896008:8728654:4:1732:20241124,Lille Flandres (FR),19722,,23592,,1
607,000030,87____:007::8728654:8728600:3:1751:20241124,Lille Flandres (FR),19722,,23592,,1
607,000029,88____:007::8821006:8896008:20:1703:20241103,Lille Flandres (FR),715,,23593,,1
607,000029,88____:007::8896008:8728654:4:1732:20241103,Lille Flandres (FR),19722,,23593,,1
607,000029,87____:007::8728654:8728600:3:1751:20241103,Lille Flandres (FR),19722,,23593,,1
607,000020,88____:007::8821006:8896008:20:1702:20241208,Lille Flandres (FR),715,,23594,,1
607,000020,88____:007::8896008:8728654:4:1732:20241208,Lille Flandres (FR),19722,,23594,,1
607,000020,87____:007::8728654:8728600:3:1751:20241208,Lille Flandres (FR),19722,,23594,,1
603,000968,88____:007::8821006:8896735:27:1851:20241214,Poperinge,716,,23595,,1
603,000128,88____:007::8821006:8896735:27:1853:20241213,Poperinge,716,,23596,,1
604,000038,88____:007::8821006:8896008:20:1804:20241117,Courtrai,716,,23597,,1
